Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
a0ae6169-336e-5e91-0c7f-e58bde42cd54,2009-12-23,,999-89-7984,S99986951,,,Bo157,,Schulist381,,,,white,nonhispanic,M,Holliston  Massachusetts  US,902 Goldner Vista,Rockland,Massachusetts,Plymouth County,,00000,42.14133392175168,-70.91906038737088,66842.53,51164.75,161320
f4c73fe7-381c-b3e2-fc9b-acb29c4f02af,1999-04-12,,999-20-1186,S99978552,X33853145X,Ms.,Maurice742,Lauryn321,Bernier607,,,,white,nonhispanic,F,Newton  Massachusetts  US,267 Mante Common,Edgartown,Massachusetts,Dukes County,,00000,41.413896660371925,-70.50254936282354,6353.65,273377.06,14777
4eb3fcf5-19fc-c9e2-6a2a-69e1e8b879e8,2019-09-04,,999-62-8990,,,,Freddie621,Stanton715,Heathcote539,,,,white,nonhispanic,M,Newton  Massachusetts  US,471 Koss Estate,Chelmsford,Massachusetts,Middlesex County,,00000,42.611078194049085,-71.33169533784123,12903.81,421.56,145281
9186a4b2-ee91-8d77-b6e7-201c0bfad699,1959-07-06,,999-20-6203,S99950733,X47700564X,Mrs.,Madonna830,Antonette454,Volkman526,,Hagenes547,M,white,nonhispanic,F,Beverly  Massachusetts  US,1091 Waters Village Apt 17,Ashland,Massachusetts,Middlesex County,,00000,42.224331954612936,-71.47149627026586,60905.55,1747013.45,16327
42d92ba7-dd9a-7108-742f-6801a33dc4af,1993-06-09,,999-83-2037,S99982846,X6829271X,Mrs.,Christena299,Earlean804,Bechtelar572,,Price929,M,white,nonhispanic,F,Quincy  Massachusetts  US,1062 Cronin Well,Townsend,Massachusetts,Middlesex County,25017,01469,42.69134364147445,-71.73517665235987,99630.19,682690.27,135509
947e201c-560b-9a13-324e-40a879959ee8,2002-12-05,,999-19-3646,S99931572,X47630874X,Mr.,Freeman822,Chet188,Murray856,,,,black,nonhispanic,M,Waltham  Massachusetts  US,698 Zulauf Avenue Suite 84,Boston,Massachusetts,Suffolk County,25025,02136,42.38180590231536,-70.98457111312207,81415.89,172481.59,53620
58a4596a-1ca0-6f8f-9d7a-537017b18400,1966-12-25,,999-27-9257,S99954697,X63412166X,Mrs.,Leandra549,,Davis923,,Bartell116,D,hawaiian,nonhispanic,F,Hull  Massachusetts  US,894 O'Conner Boulevard,Lowell,Massachusetts,Middlesex County,25017,01850,42.65496965871015,-71.29200399514056,1368819.52,601717.94,78461
041c44c8-2bf4-fd73-ed78-2a7baedb8818,1962-04-27,2009-04-20,999-81-7097,S99954367,X4654335X,Mr.,Lon587,Sandy901,Bernier607,,,S,white,hispanic,M,Uxbridge  Massachusetts  US,531 Veum Underpass Suite 21,Billerica,Massachusetts,Middlesex County,,00000,42.587841915015254,-71.2435513075106,142179.74,31076.40,159654
c635d2fd-0d29-665a-2624-6f386a449ee5,1949-04-15,2026-02-10,999-92-5555,S99935604,X15622253X,Mrs.,Mercy752,,Brakus656,,Ryan260,M,white,nonhispanic,F,Palmer  Massachusetts  US,800 Schoen Plaza Apt 42,Marshfield,Massachusetts,Plymouth County,25023,02050,42.08569765786004,-70.7371219874481,346911.32,1408246.41,176879
6d5a9473-1e8e-75a7-a079-332b2ad6f905,1967-05-09,,999-81-6911,S99994468,X35960085X,Mr.,Dustin31,Quinn173,Wehner319,,,S,white,nonhispanic,M,Townsend  Massachusetts  US,1099 Moen Center,Sandwich,Massachusetts,Barnstable County,25001,02563,41.67925058817902,-70.51759491636973,151205.35,6386.29,79079
79163609-865c-50de-22b6-8a9513ef374f,1952-02-10,2023-09-10,999-37-1058,S99998308,X36314034X,Mr.,Roy364,Mariano761,Okuneva707,,,M,white,nonhispanic,M,Sutton  Massachusetts  US,466 Quigley Lane Apt 68,Hanover,Massachusetts,Plymouth County,,00000,42.13171922857989,-70.82301378488475,139688.99,2002033.54,108942
445f30ed-f8c0-45e2-37fc-600c8ff22c9a,1972-04-14,1998-09-16,999-17-4150,S99929038,X74517211X,Ms.,Joye57,,Marvin195,,,,white,nonhispanic,F,Worcester  Massachusetts  US,329 Kunze Mall,Watertown,Massachusetts,Middlesex County,25017,02472,42.391555657083714,-71.16650032222054,101160.20,44496.68,194333
5d31db31-c702-ab54-2bde-70c38b9b7bb5,1980-01-19,,999-84-5310,S99989841,X71750524X,Mr.,Oliver401,Ron353,O'Hara248,,,M,black,nonhispanic,M,Holyoke  Massachusetts  US,786 Weber Byway,East Bridgewater,Massachusetts,Plymouth County,,00000,42.02645636805362,-70.98256341567094,500835.91,307402.42,53886
ce279ad8-2ef9-83bb-5880-249ff3b8f789,1962-06-19,,999-90-3958,S99963822,X6480691X,Mr.,Rafael239,Javier97,Benítez559,,,W,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,993 Gulgowski Course Apt 29,Ludlow,Massachusetts,Hampden County,,00000,42.15724436830354,-72.46154727515409,83822.02,296858.12,27329
868714c8-1835-60f8-a506-075aa6955f76,2018-06-23,,999-54-3569,,,,Wei843,,Bins636,,,,asian,nonhispanic,F,Attleboro  Massachusetts  US,1086 Wisozk Branch Apt 80,Hudson,Massachusetts,Middlesex County,25017,01749,42.35214540644055,-71.54212249064354,10105.11,8299.01,163333
7660832d-4725-c848-2286-cc074e2e9efa,2017-10-19,,999-33-4064,,,,Thurman577,Francis500,Conroy74,,,,white,nonhispanic,M,Worcester  Massachusetts  US,688 Stamm Terrace,Gloucester,Massachusetts,Essex County,25009,01930,42.65456840868538,-70.71891407948735,11823.98,21402.35,138495
5db57551-1d50-321f-cd5e-2ee3e051d694,1969-03-24,,999-16-2665,S99978893,X15956122X,Mrs.,Makeda237,Mariann762,Hagenes547,,Spencer878,M,white,nonhispanic,F,Wayland  Massachusetts  US,477 Hodkiewicz Track,Needham,Massachusetts,Norfolk County,25021,02492,42.29286472239579,-71.22975346786409,976532.52,395809.30,112673
09c0a2a8-d1e2-ba0c-2ab6-9ce0c7a083e9,2006-12-25,,999-69-3401,S99960721,,Mr.,Steve819,Archie818,Steuber698,,,,black,nonhispanic,M,Boston  Massachusetts  US,384 Abbott Grove Unit 95,Worcester,Massachusetts,Worcester County,25027,01605,42.402189302474845,-71.8305142473206,58415.53,2857.33,140268
493d3424-e1c9-82a9-ee4f-c12c5c23ecca,2006-03-17,,999-46-1046,S99957094,X48752198X,Mr.,Alberto639,Buford910,Glover433,,,,white,nonhispanic,M,Bridgewater  Massachusetts  US,280 Heaney Common Unit 24,Plymouth,Massachusetts,Plymouth County,25023,02360,41.84484349339338,-70.66807476593686,31573.93,65477.63,34657
f2fe469c-32a6-9016-a350-c6b5986b174f,1962-04-27,,999-34-7550,S99930190,X71394736X,Mr.,Cameron381,Cole117,Hand679,,,D,white,hispanic,M,Randolph  Massachusetts  US,179 Weber Green,Billerica,Massachusetts,Middlesex County,,00000,42.50968945828301,-71.21255691600693,173884.64,31629.81,159654
10c3a03f-ed83-b5eb-a796-b5d260056b5e,1964-10-27,,999-54-2471,S99984786,X34474549X,Mrs.,Melodee943,,Heller342,,Mueller846,M,white,nonhispanic,F,Chelsea  Massachusetts  US,464 Schmeler Corner Apt 7,Halifax,Massachusetts,Plymouth County,,00000,41.98685200870719,-70.83934372269077,328342.07,499938.04,160001
80d4a639-fde9-086a-88ef-320b3368a8f3,1938-10-20,2015-02-08,999-63-6923,S99977962,X35442291X,Mr.,Isaias604,Johnny786,Walter473,,,W,white,nonhispanic,M,Boston  Massachusetts  US,650 Cruickshank Underpass,Worcester,Massachusetts,Worcester County,25027,01610,42.30200408425184,-71.77149339441897,96387.99,252886.00,26120
276debca-e2bc-85b5-0ea6-741c0f887da5,1958-12-09,,999-32-7686,S99997093,X66524022X,Mr.,Shayne60,Eddy900,Parisian75,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,282 Bruen Fork Apt 17,Lowell,Massachusetts,Middlesex County,25017,01854,42.61064870073788,-71.32216128934563,143578.61,195455.92,34655
6e13bb6f-363e-448e-c657-b505007a8834,1972-04-14,,999-52-3213,S99997103,X44218441X,Mrs.,Jolie499,Agnus790,Bergstrom287,,Jacobi462,M,white,nonhispanic,F,Millbury  Massachusetts  US,567 Okuneva Spur Suite 72,Watertown,Massachusetts,Middlesex County,25017,02472,42.336869328702804,-71.21946442543268,127763.66,775781.55,194333
4579d649-5f85-23e5-2c54-0d981bd33560,2003-08-03,,999-72-1524,S99991738,X70424032X,Mr.,Lavern240,Tyler508,Conn188,,,,white,hispanic,M,Saugus  Massachusetts  US,1077 Doyle Heights Apt 35,Springfield,Massachusetts,Hampden County,25013,01119,42.13298858351101,-72.56345336798985,45416.72,1293.56,83723
54549c83-5b97-6164-bcd7-9edf7a0ef636,1949-04-15,,999-10-4870,S99933134,X64148391X,Mrs.,Retha410,Dakota806,Daugherty69,,Aufderhar910,M,white,nonhispanic,F,Springfield  Massachusetts  US,789 Leannon Loaf,Marshfield,Massachusetts,Plymouth County,25023,02050,42.079942143866475,-70.72143047158131,300289.16,854910.41,176879
70fdc0dd-923e-7604-deb0-7d049b43e27d,2005-12-16,,999-76-2433,S99952935,X63772192X,Mr.,Gene733,Matt836,McClure239,,,,white,nonhispanic,M,Wilmington  Massachusetts  US,590 Ortiz Dam Suite 97,Brookline,Massachusetts,Norfolk County,25017,02467,42.295732300336745,-71.16742958969672,41407.82,30123.62,34113
89318500-5300-9171-a04e-78b4e508030c,1989-10-05,,999-31-9012,S99922879,X83049303X,Mrs.,Rowena386,Dong972,Langworth352,,Bode78,M,white,hispanic,F,Cambridge  Massachusetts  US,1096 Kemmer Avenue Suite 36,Lowell,Massachusetts,Middlesex County,25017,01854,42.5927607545567,-71.27237163748943,149561.72,323886.70,57455
0d3341e1-f77d-ff3c-3d37-e4ebfee4a4f2,1980-09-01,,999-22-2299,S99977028,X19474315X,Mrs.,Alyson860,,Harris789,,Feil794,M,white,nonhispanic,F,Weymouth  Massachusetts  US,183 Dickinson Bay Suite 33,Brookline,Massachusetts,Norfolk County,25021,02445,42.393174023647205,-71.11525491793722,14112.07,882894.66,7696
3f82ed73-6108-76d8-0b51-68d9996739cd,2004-07-07,,999-76-3052,S99928918,X15989100X,Ms.,Sol312,Dessie725,Rosenbaum794,,,,black,nonhispanic,F,Medfield  Massachusetts  US,256 Bosco Forge Unit 25,Lawrence,Massachusetts,Essex County,25009,01840,42.70290928332401,-71.17075048932432,104728.12,189407.75,64089
e2c0cc62-2055-25c7-0d27-de24a4b6379b,1971-03-07,,999-17-9564,S99952423,X8136933X,Mrs.,Lise687,Jacquelin132,Pacocha935,,Zboncak558,M,white,nonhispanic,F,Palmer  Massachusetts  US,470 Dickinson Grove,Mashpee,Massachusetts,Barnstable County,,00000,41.57958677332012,-70.4433165604007,317184.13,703628.39,122989
774e9263-3ad2-9162-22bb-c98d0fcd4ddb,1952-02-10,,999-61-9813,S99950182,X24792282X,Mr.,Loyd638,Rickie717,Jerde200,,,D,white,nonhispanic,M,Quincy  Massachusetts  US,111 Kling Dam,Hanover,Massachusetts,Plymouth County,,00000,42.11367018454694,-70.86831425698375,217503.82,218359.93,108942
04b3e299-8429-c367-fb46-d83cc5cf61e7,2021-05-09,2022-09-30,999-49-2858,,,,Clifford177,Rodrigo242,Dickinson688,,,,white,nonhispanic,M,Acton  Massachusetts  US,299 Nienow Row Unit 32,Marblehead,Massachusetts,Essex County,25009,01945,42.53262789917909,-70.85499019432655,6799.48,20433.85,558204
edb41a8e-0cf8-d517-c52a-0b272c491c43,1952-01-24,,999-99-8815,S99937436,X22141955X,Ms.,Carley868,,Sporer811,,,S,white,nonhispanic,F,New Bedford  Massachusetts  US,275 Boehm Union,Montague,Massachusetts,Franklin County,,00000,42.51786391506853,-72.53245150257322,87502.95,1150444.72,1099
64732457-a76c-f0f5-dd20-633300e70f02,2021-05-09,,999-36-8318,,,,Cleveland582,Coleman27,Shanahan202,,,,white,nonhispanic,M,Canton  Massachusetts  US,474 Kling Pathway,Marblehead,Massachusetts,Essex County,25009,01945,42.5108234253531,-70.88202412000965,10437.67,21730.05,558204
cd18ef83-cda6-89e4-d1e2-5865765013b9,2017-10-05,,999-43-9167,,,,Lionel365,Dong972,Olson653,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,1028 Blick Well,Boston,Massachusetts,Suffolk County,25025,02124,42.395101058243675,-71.08280174575596,22805.01,11009.49,36314
d98feaa6-2c00-9dca-e334-b6227b1cc226,1985-04-07,,999-31-9243,S99961107,X28639712X,Mr.,Daniel959,Mario764,Colunga237,,,D,white,hispanic,M,Bayamon  Puerto Rico  PR,736 Blick Frontage road Apt 2,Revere,Massachusetts,Suffolk County,25025,02151,42.42091812008416,-70.99862673598304,288215.30,226952.21,39878
c421bf10-aa2f-c81c-0f4d-a7e4698059b2,2011-03-23,,999-84-8977,,,,Ozella681,Daniella68,Paucek755,,,,white,nonhispanic,F,Newburyport  Massachusetts  US,590 Steuber Row Suite 46,Norwood,Massachusetts,Norfolk County,25021,02062,42.17570627626042,-71.20882395830279,219735.14,151105.35,82576
c5f798f2-ab7f-4195-eb9d-5521c3e001df,2005-09-11,,999-68-1651,S99979546,X87664380X,Ms.,Stephanie963,Rosio404,Beahan375,,,,white,nonhispanic,F,Groveland  Massachusetts  US,840 Keeling Dam Apt 15,Palmer,Massachusetts,Hampden County,25013,01080,42.16491630678128,-72.25795891081911,6533.15,255354.28,32760
c24e9562-958c-237f-c9e3-576edc12a377,1999-09-04,,999-47-6936,S99987984,X1135580X,Ms.,Mattie544,Contessa946,Weber641,,,,white,nonhispanic,F,Westborough  Massachusetts  US,341 McKenzie Ramp,Plymouth,Massachusetts,Plymouth County,25023,02360,41.90121062705928,-70.60108448608749,252513.07,0.00,88513
62822329-c1fb-a4e5-5304-6ee02008b125,1951-02-02,2016-06-10,999-71-1524,S99949144,X13800909X,Mrs.,Ashlea10,Joselyn874,Torp761,,Schumm995,M,white,nonhispanic,F,West Concord  Massachusetts  US,1090 O'Keefe Forge,Fall River,Massachusetts,Bristol County,25005,02790,41.60037351238326,-71.10806728163796,609016.45,35066.80,70834
b6d4762a-584e-1671-6ff1-26e136875849,1938-10-20,,999-65-7835,S99973161,X26508785X,Mr.,Grady603,Antonia30,Ritchie586,,,M,white,nonhispanic,M,Sterling  Massachusetts  US,532 Barton Pathway,Worcester,Massachusetts,Worcester County,25027,01609,42.27515950502113,-71.80046463242822,104749.86,175417.25,26120
52fb6cd5-8ebf-20f9-a013-52b945e6cba4,2016-04-29,,999-12-6617,,,,Bunny174,Dorene845,Hamill307,,,,white,nonhispanic,F,Worcester  Massachusetts  US,844 Blick Parade,Orleans,Massachusetts,Barnstable County,25001,02653,41.80342229012012,-69.9609303530548,1396.20,28273.96,25431
4a43a6a9-ea3e-aa6e-48ab-1cb6d225cc8d,2014-05-20,,999-63-8502,,,,Herb645,Gaylord332,Emmerich580,,,,white,nonhispanic,M,Brookline  Massachusetts  US,171 Hackett Alley,North Reading,Massachusetts,Middlesex County,,00000,42.54813741532738,-71.12260588351725,29485.18,0.00,61764
523ce8e0-12d4-acfd-516f-74cd9b192cbe,1996-09-08,,999-56-7291,S99927452,X87856135X,Mrs.,Reda120,,Haag279,,Volkman526,M,white,nonhispanic,F,Raynham  Massachusetts  US,463 Stracke Neck,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.672246339216834,-70.22071301197133,53974.49,72188.99,179427
5d727fef-baee-1342-d6c0-b65847dafff1,1968-06-29,,999-48-9535,S99938965,X36952635X,Mr.,Jeromy156,Ahmed109,Kris249,,,S,white,hispanic,M,Cambridge  Massachusetts  US,1057 Murphy Landing,Barnstable,Massachusetts,Barnstable County,25001,02637,41.74929382120698,-70.20627970879416,142008.50,31705.36,96897
0779a31a-6bee-263d-ab7b-391a045efd2a,1996-10-16,,999-24-9102,S99956508,X65480259X,Mr.,Lucas404,,Tórrez28,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,895 Pfeffer Fork,Boston,Massachusetts,Suffolk County,25025,02126,42.323972409862755,-71.16192428783663,75316.78,384239.49,182539
bd453ed3-365b-c9d3-8a51-4b421952ed4d,1982-02-09,,999-24-6166,S99967584,X4784165X,Ms.,Eva64,,Mayert710,,,S,white,nonhispanic,F,Barnstable  Massachusetts  US,233 Walsh Drive,Athol,Massachusetts,Worcester County,25027,01331,42.54842733349631,-72.23753295848189,278392.94,979849.62,670
d07e0ad2-eb6e-3a91-d10f-c9705e02929b,2000-12-02,,999-27-4442,S99924716,X72527707X,Mr.,Tyrell880,Leigh689,Harvey63,,,,white,nonhispanic,M,Boston  Massachusetts  US,445 Zemlak Frontage road,Orange,Massachusetts,Franklin County,25011,01364,42.630368767773895,-72.25865469698502,105435.17,5911.11,84617
26497bb0-437d-480c-fe28-6fe824b86dac,1960-11-01,,999-77-9378,S99956905,X25376992X,Mrs.,Nelly786,Rosio404,Cronin387,,Sipes176,D,white,nonhispanic,F,Boston  Massachusetts  US,1030 Barrows Estate Unit 10,Cambridge,Massachusetts,Middlesex County,25017,02472,42.40220236786761,-71.08769638671637,466589.57,165580.84,39195
d62e2830-941a-43a7-7c96-ac40ef3bbdfc,1992-11-21,,999-56-4490,S99955753,X17160586X,Mrs.,Kenyatta61,Lilliam592,Murray856,,Skiles927,M,white,nonhispanic,F,Middleborough  Massachusetts  US,783 Farrell Mews,Longmeadow,Massachusetts,Hampden County,25013,01106,42.083019247670954,-72.54827041264478,515697.76,124026.05,90076
a321887c-49ec-dd11-37c2-8b272f65c462,1955-08-23,,999-74-3361,S99929750,X18946204X,Mrs.,Chandra831,,Lang846,,Lueilwitz711,M,black,nonhispanic,F,Reading  Massachusetts  US,661 Ward Wall,Boston,Massachusetts,Suffolk County,25025,02121,42.360534486428925,-71.05858334187123,419056.05,871188.38,196601
ffe8bcd8-a47d-27f8-54e4-992824d15da9,1965-11-24,,999-18-6725,S99949687,X23332032X,Mrs.,Princess223,Yadira684,Monahan736,,Hoppe518,M,black,hispanic,F,North Andover  Massachusetts  US,690 Gleichner Run Unit 90,Westfield,Massachusetts,Hampden County,25013,01086,42.136423241576516,-72.7787115455161,1015907.08,323397.93,98672
9cda685a-5ac1-f8fc-f022-2cc8fc66e713,1957-08-01,,999-68-1644,S99935066,X52085765X,Ms.,Adelina682,Hee424,Adams676,,,S,white,nonhispanic,F,Wakefield  Massachusetts  US,1003 Botsford Mews Apt 33,Cambridge,Massachusetts,Middlesex County,25017,02139,42.395345925635986,-71.11750159766002,17178.72,931550.76,18472
75f17510-4058-540d-11f3-dde71ff1c066,1951-02-02,,999-17-2675,S99938722,X49726719X,Mrs.,Karima879,Tomi599,Johnston597,,Schultz619,M,white,nonhispanic,F,Framingham  Massachusetts  US,353 Weber Mission Apt 12,Fall River,Massachusetts,Bristol County,25005,02721,41.73820516399875,-71.04922558963145,719755.35,240065.40,70834
8c76f9ec-e98c-4327-f9ea-4b105bd601de,2015-05-23,,999-40-2761,,,,Tresa661,Gladis186,Sporer811,,,,white,nonhispanic,F,Kingston  Massachusetts  US,390 Boehm Gardens,Fiskdale,Massachusetts,Worcester County,25027,01518,42.12347328934063,-72.07847656160772,30662.74,0.00,103131
ca4034d3-6242-f861-8bff-529f43305240,2025-12-09,,999-67-4379,,,,Tomás404,Sergio619,Montaño969,,,,white,hispanic,M,San Salvador  El Salvador  SV,110 McKenzie Burg Suite 48,Boston,Massachusetts,Suffolk County,25025,02113,42.2730096269851,-71.1027944553399,1436.98,0.00,39600
12990ee1-13b4-9d32-fa2b-980650ae80d7,1968-02-16,,999-70-5244,S99918828,X9095025X,Mrs.,Carmel816,,Toy286,,Green467,M,white,nonhispanic,F,Lawrence  Massachusetts  US,834 Prosacco Manor,Yarmouth,Massachusetts,Barnstable County,,00000,41.63510361957525,-70.27458285729024,25512.40,996831.06,3878
01194e87-c2f7-152a-0862-746a0426606e,1955-05-15,,999-71-7926,S99982790,X74868034X,Mr.,Keven605,Rueben647,VonRueden376,JD,,M,white,hispanic,M,Woburn  Massachusetts  US,1060 Feest Meadow Apt 44,Northborough,Massachusetts,Worcester County,25027,01532,42.295875932732464,-71.6265305668063,245030.81,26588.50,113328
1d2ba88b-e22f-f324-36f2-cfa5ba384c7d,2013-12-28,,999-41-3915,,,,Eve68,Teresia279,Kub800,,,,white,nonhispanic,F,Abington  Massachusetts  US,567 Gerhold Lane,Spencer,Massachusetts,Worcester County,25027,01562,42.267256366010805,-72.01242087449178,42347.54,5135.79,93163
ea17d652-d1b5-f2bd-df07-391f6ebbe858,1976-11-13,,999-93-4005,S99973300,X41928475X,Mrs.,Florrie453,,Treutel973,,Barton704,M,white,nonhispanic,F,Revere  Massachusetts  US,1007 Will Rue,Sharon,Massachusetts,Norfolk County,25021,02067,42.11332632080742,-71.16693178415916,166782.79,758251.02,178278
3e93345c-9512-179a-2016-ca455ddd304f,1997-06-22,,999-14-7660,S99925380,X68018489X,Ms.,Natosha194,,Fay398,,,S,white,nonhispanic,F,Newton  Massachusetts  US,534 Hoeger Stravenue,Marshfield,Massachusetts,Plymouth County,25023,02050,42.07996728055891,-70.72508866863475,139818.23,234209.25,172847
fa92e01e-9b72-4c8c-6310-4382eccb6150,1984-11-11,,999-27-9685,S99910557,X51704964X,Mr.,Davis923,Bobby524,Grimes165,,,S,white,nonhispanic,M,Norwell  Massachusetts  US,751 Jerde Dam Apt 59,Essex,Massachusetts,Essex County,25009,01929,42.63220429020036,-70.81015707994061,73258.01,31062.33,41000
8be7698b-6c0e-d2ec-b820-12612f0b460f,1958-08-03,2025-11-09,999-14-5738,S99955856,X81162007X,Mr.,Blair400,Lonny638,Kessler503,,,D,black,nonhispanic,M,New Bedford  Massachusetts  US,167 Heathcote Trail Apt 15,Abington,Massachusetts,Plymouth County,25023,02351,42.11051648339155,-70.95412312039778,230899.94,183803.31,131722
de8ca3ac-b2d8-bf3c-7957-48a045810a31,1992-11-29,,999-49-1941,S99912344,X13563296X,Mr.,Ramón841,Vicente970,Águilar229,,,M,white,hispanic,M,Gaudalajara  Jalisco  MX,338 Jakubowski Approach,Quincy,Massachusetts,Norfolk County,25021,02186,42.269680718604704,-70.97667400356796,74025.74,16746.52,57140
fef328e8-d457-6222-dae1-8f51f8012c8f,1976-03-26,,999-85-2443,S99940214,X44424181X,Mr.,Saul605,Adrian111,Auer97,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,530 DuBuque Gateway Unit 75,Randolph,Massachusetts,Norfolk County,25021,02368,42.14190372202453,-71.01045446480566,9316.93,171411.41,17093
5114c98a-57e0-4af0-c783-9f814dd72be7,1983-04-06,,999-38-3180,S99978493,X69188415X,Mrs.,Albert312,,Donnelly343,,Hills818,M,white,nonhispanic,F,Boston  Massachusetts  US,271 Goodwin Divide Apt 15,Randolph,Massachusetts,Norfolk County,25021,02368,42.202486445836705,-71.10014946188053,212003.88,369511.36,161051
88051023-21d0-5729-3391-0a1361255b67,2009-01-11,,999-11-4079,S99928405,,,Ali918,Georgette866,Bogisich202,,,,white,nonhispanic,F,North Reading  Massachusetts  US,822 Cummerata Center Suite 14,Norton,Massachusetts,Bristol County,,00000,41.918838808987246,-71.14770608096394,55664.29,527548.82,32082
2ec7bf46-ef0c-2875-8ac0-cd3d0e15129d,2007-05-27,,999-73-5131,S99999683,,Ms.,Shanel903,Rosanna866,Wiza601,,,,asian,nonhispanic,F,Boston  Massachusetts  US,328 Ward Spur Suite 1,Newton,Massachusetts,Middlesex County,25017,02458,42.347902818316804,-71.26731887379006,17986.98,773368.08,604428
384dd8ec-05f7-c282-b728-884e1240e45f,1969-09-02,,999-19-8899,S99999546,X632894X,Mr.,Randolph418,Tim88,Wunsch504,,,D,asian,nonhispanic,M,Dedham  Massachusetts  US,911 Jast Spur,Waltham,Massachusetts,Middlesex County,25017,02451,42.36042225785421,-71.16171797407412,226633.98,74347.87,53159
6067a308-651d-f960-ab7c-865d3f9a0f1c,1974-08-03,,999-17-1011,S99934226,X5104588X,Mr.,Rory188,Foster87,Glover433,,,M,white,nonhispanic,M,Dover  Massachusetts  US,436 Mayer Walk Unit 68,Lawrence,Massachusetts,Essex County,25009,01843,42.72072344295492,-71.12221640728677,104493.63,2018.33,74936
a5d7929a-4e55-d7a2-26ad-74bd477ce315,1999-05-16,,999-97-5332,S99931844,X44604761X,Ms.,Clorinda310,Eun46,Hodkiewicz467,,,,white,nonhispanic,F,Wilbraham  Massachusetts  US,426 Price Esplanade,Lynn,Massachusetts,Essex County,25009,01905,42.52724701575589,-70.97417181052722,53793.16,11293.69,30986
